"DispNum","StDay","StMon","StYear","EndDay","EndMon","EndYear","Outcome","Settle","Fatality","FatalPre","MaxDur","MinDur","HiAct","HostLev","Recip","NumA","NumB","Link1","Link2","Link3","Ongo2001","Version"
2001,20,9,1953,29,10,1953,3,1,3,-9,40,40,17,4,1,1,1,0,0,0,0,3.1
2002,27,5,1960,27,5,1960,5,3,0,0,1,1,7,3,0,1,1,0,0,0,0,3.1
2003,27,4,1866,27,4,1866,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
2004,-9,12,1885,24,5,1886,6,1,0,0,175,145,7,3,0,1,1,0,0,0,0,3.1
2005,4,2,1903,4,2,1903,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
2006,2,10,1949,27,2,1950,7,1,0,0,149,149,15,4,0,1,1,0,0,0,0,3.1
2007,18,10,1949,16,11,1949,7,3,0,0,30,30,15,4,1,1,1,0,0,0,0,3.1
2008,5,6,1950,15,7,1950,5,3,0,0,41,41,16,4,1,1,1,0,0,0,0,3.1
2009,17,8,1950,24,8,1950,5,3,0,0,8,8,17,4,1,1,1,0,0,0,0,3.1
2010,23,11,1950,23,11,1950,5,3,1,-9,1,1,17,4,1,1,1,0,0,0,0,3.1
2012,-9,12,1850,-9,1,1851,4,3,0,0,62,2,14,4,1,1,1,0,0,0,0,3.1
2013,-9,8,1838,-9,8,1838,4,2,0,0,31,1,14,4,0,1,1,0,0,0,0,3.1
2014,6,12,1864,6,12,1864,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
2015,12,6,1966,13,6,1966,5,3,0,0,2,2,16,4,0,1,1,0,0,0,0,3.1
2016,5,5,1969,5,5,1969,5,3,0,0,1,1,7,3,0,1,1,0,0,0,0,3.1
2017,25,2,1970,21,3,1970,5,3,0,0,25,25,8,3,0,1,1,0,0,0,0,3.1
2018,16,10,1953,28,10,1953,5,3,0,0,13,13,16,4,1,1,1,0,0,0,0,3.1
2019,11,2,1957,11,2,1957,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
2020,21,7,1948,21,10,1948,5,3,0,0,93,93,16,4,0,1,1,0,0,0,0,3.1
2021,14,12,1949,14,12,1949,5,3,0,0,1,1,12,3,0,1,1,0,0,0,0,3.1
2022,15,2,1952,7,3,1952,5,3,0,0,22,22,8,3,0,1,1,0,0,0,0,3.1
2023,28,3,1954,5,4,1954,5,3,0,0,9,9,16,4,1,1,1,0,0,0,0,3.1
2024,3,3,1955,29,3,1955,5,3,0,0,27,27,16,4,1,1,1,0,0,0,0,3.1
2025,20,9,1957,20,9,1957,5,3,0,0,1,1,7,3,0,1,1,0,0,0,0,3.1
2027,26,11,1961,27,11,1961,7,1,0,0,2,2,15,4,0,1,1,0,0,0,0,3.1
2028,25,8,1960,27,8,1960,5,3,0,0,3,3,16,4,1,1,1,0,0,0,0,3.1
2029,27,12,1960,6,1,1961,5,3,0,0,11,11,12,3,1,1,1,0,0,0,0,3.1
2030,22,9,1960,19,10,1960,7,3,0,0,28,28,15,4,1,1,1,0,0,0,0,3.1
2031,16,2,1964,16,3,1964,5,3,0,0,30,30,16,4,1,1,1,0,0,0,0,3.1
2032,11,5,1955,11,5,1955,5,3,0,0,1,1,17,4,1,1,1,0,0,0,0,3.1
2033,23,7,1954,27,7,1954,5,3,-9,-9,5,5,17,4,1,1,1,0,0,0,0,3.1
2034,23,7,1954,23,7,1954,5,3,0,0,1,1,16,4,0,1,1,0,0,0,0,3.1
2035,1,8,1953,2,9,1953,5,3,0,0,33,33,12,3,0,1,1,0,0,0,0,3.1
2036,24,6,1953,-9,7,1953,7,3,0,0,38,8,15,4,0,1,1,0,0,0,0,3.1
2037,19,1,1955,19,1,1955,5,3,0,0,1,1,16,4,0,1,1,0,0,0,0,3.1
2038,27,8,1958,27,8,1958,5,3,0,0,1,1,12,3,0,1,1,0,0,0,0,3.1
2040,-9,2,1920,28,2,1920,6,1,0,0,28,1,10,3,0,1,1,0,0,0,0,3.1
2041,16,2,1949,25,2,1949,6,1,0,0,10,10,12,3,0,1,1,0,0,0,0,3.1
2042,3,5,1957,23,6,1957,5,3,0,0,52,52,7,3,0,1,1,0,0,0,0,3.1
2043,3,11,1866,3,11,1866,4,2,0,0,1,1,7,3,0,1,1,0,0,0,0,3.1
2044,19,6,1875,3,3,1876,6,1,0,0,259,259,7,3,1,1,1,0,0,0,0,3.1
2045,-9,3,1876,16,3,1876,4,2,0,0,16,1,7,3,0,1,1,0,0,0,0,3.1
2046,27,7,1890,25,8,1890,5,3,0,0,30,30,7,3,0,1,1,0,0,0,0,3.1
2047,-9,2,1911,5,3,1911,7,1,0,0,33,2,15,4,1,1,1,0,0,0,0,3.1
2048,13,12,1921,13,12,1921,5,3,-9,-9,1,1,16,4,0,1,1,0,0,0,0,3.1
2049,12,6,1957,13,6,1957,5,3,-9,-9,2,2,17,4,1,2,1,0,0,0,0,3.1
2050,9,9,1932,25,5,1933,5,3,0,0,259,259,7,3,0,1,2,0,0,0,0,3.1
2051,14,11,1932,14,11,1932,5,3,0,0,1,1,4,2,0,1,2,0,0,0,0,3.1
2052,16,2,1951,16,10,1952,5,3,1,-9,609,609,17,4,1,1,2,0,0,0,0,3.1
2053,26,3,1979,14,4,1982,5,3,-9,-9,1116,1116,16,4,1,1,2,0,0,0,0,3.1
2054,18,9,1983,30,4,1987,5,3,-9,-9,1321,1321,17,4,1,1,2,0,0,0,0,3.1
2055,-9,11,1842,-9,1,1843,5,3,0,0,92,33,7,3,0,2,1,0,0,0,0,3.1
2056,12,11,1936,12,11,1936,5,3,1,-9,1,1,16,4,0,1,1,0,0,0,0,3.1
2059,4,7,1971,4,7,1971,5,3,0,0,1,1,7,3,0,1,1,0,0,0,0,3.1
2066,12,6,1965,12,6,1965,5,3,0,0,1,1,17,4,1,1,1,0,0,0,0,3.1
2067,31,3,1966,24,6,1966,5,3,1,-9,86,86,17,4,1,1,1,0,0,0,0,3.1
2068,-9,4,1973,23,5,1973,5,3,0,0,53,2,11,3,1,1,1,0,0,0,0,3.1
2069,22,2,1977,14,3,1978,2,3,6,-9,386,386,20,5,1,1,2,0,0,0,0,3.1
2070,14,4,1978,7,2,1979,5,3,-9,-9,300,300,16,4,1,1,1,0,0,0,0,3.1
2071,24,2,1980,13,6,1981,5,3,3,-9,476,476,17,4,1,1,1,0,0,0,0,3.1
2072,30,6,1982,13,8,1983,1,3,5,-9,410,410,16,4,1,1,1,0,0,0,0,3.1
2073,30,1,1984,26,5,1984,5,3,0,0,118,118,16,4,0,1,1,0,0,0,0,3.1
2074,20,12,1984,2,1,1985,5,3,3,-9,14,14,17,4,1,1,1,0,0,0,0,3.1
2075,17,9,1985,22,10,1985,5,3,2,-9,36,36,17,4,1,1,1,0,0,0,0,3.1
2076,-9,4,1891,-9,9,1891,5,3,0,0,183,125,15,4,1,1,1,0,0,0,0,3.1
2077,-9,3,1905,-9,3,1905,5,3,0,0,31,1,7,3,0,1,1,0,0,0,0,3.1
2078,7,7,1909,7,7,1909,5,3,0,0,1,1,7,3,0,1,1,0,0,0,0,3.1
2079,3,11,1958,3,11,1958,5,3,0,0,1,1,12,3,0,1,1,0,0,0,0,3.1
2080,25,7,1964,29,7,1964,5,1,0,0,5,5,17,4,1,1,1,0,0,0,0,3.1
2081,14,7,1977,10,2,1978,5,3,0,0,212,212,7,3,1,1,1,0,0,0,0,3.1
2082,18,8,1978,9,1,1979,5,1,0,0,145,145,10,3,1,1,1,0,0,0,0,3.1
2083,7,9,1980,9,2,1981,5,3,0,0,156,156,15,4,1,1,1,0,0,0,0,3.1
2084,25,4,1981,29,4,1981,5,3,0,0,5,5,15,4,1,1,1,0,0,0,0,3.1
2085,21,9,1981,23,2,1982,5,3,0,0,156,156,16,4,1,1,1,0,0,0,0,3.1
2086,18,8,1983,18,8,1983,6,1,0,0,1,1,7,3,1,1,1,0,0,0,0,3.1
2087,19,10,1984,19,10,1984,5,1,0,0,1,1,16,4,0,1,1,0,0,0,0,3.1
2088,16,11,1950,20,11,1950,5,3,0,0,5,5,11,3,1,1,1,0,0,0,0,3.1
2089,29,6,1954,19,9,1954,5,3,0,0,83,83,12,3,0,1,1,0,0,0,0,3.1
2090,25,6,1955,5,11,1955,5,3,0,0,134,134,12,3,1,1,1,0,0,0,0,3.1
2091,2,5,1956,2,5,1956,5,3,0,0,1,1,12,3,1,1,1,0,0,0,0,3.1
2092,7,6,1956,3,10,1956,5,3,0,0,119,119,7,3,1,1,1,0,0,0,0,3.1
2093,2,8,1958,26,9,1958,5,3,0,0,56,56,7,3,1,1,1,0,0,0,0,3.1
2094,1,12,1962,26,12,1963,5,3,0,0,391,391,16,4,1,1,1,0,0,0,0,3.1
2095,7,4,1964,4,2,1965,5,3,0,0,304,304,7,3,1,1,1,0,0,0,0,3.1
2096,25,4,1965,25,4,1965,5,3,0,0,1,1,12,3,0,1,1,0,0,0,0,3.1
2097,17,7,1967,22,7,1967,7,3,0,0,6,6,15,4,0,1,1,0,0,0,0,3.1
2098,23,3,1969,23,4,1969,5,3,0,0,32,32,1,2,0,1,1,0,0,0,0,3.1
2099,10,12,1971,10,12,1971,5,3,0,0,1,1,12,3,0,1,1,0,0,0,0,3.1
2100,12,4,1973,12,4,1973,5,3,0,0,1,1,7,3,0,1,1,0,0,0,0,3.1
2101,27,2,1979,27,2,1979,5,3,0,0,1,1,8,3,0,1,1,0,0,0,0,3.1
2102,-9,12,1985,4,6,1987,5,3,-9,-9,551,518,17,4,1,1,1,0,0,0,0,3.1
2103,-9,12,1934,-9,1,1935,6,3,0,0,62,2,12,3,1,1,1,0,0,0,0,3.1
2104,10,2,1953,10,2,1953,8,3,0,0,1,1,12,3,0,1,1,0,0,0,0,3.1
2105,10,2,1961,23,4,1961,5,1,0,0,73,73,7,3,0,1,1,0,0,0,0,3.1
2106,18,12,1965,12,1,1966,5,1,1,-9,26,26,16,4,1,1,1,0,0,0,0,3.1
2107,23,5,1966,23,5,1966,5,3,0,0,1,1,16,4,1,1,1,0,0,0,0,3.1
2108,14,9,1969,14,9,1969,5,3,2,-9,1,1,17,4,1,1,1,0,0,0,0,3.1
2109,20,1,1970,5,2,1970,5,3,0,0,17,17,15,4,1,1,1,0,0,0,0,3.1
2110,14,4,1971,31,5,1971,5,3,1,-9,48,48,17,4,1,1,1,0,0,0,0,3.1
2111,2,1,1973,3,3,1973,5,3,2,-9,61,61,17,4,1,1,1,0,0,0,0,3.1
2112,24,1,1974,21,5,1974,5,3,2,-9,118,118,16,4,1,1,1,0,0,0,0,3.1
2113,27,2,1979,19,6,1979,5,3,0,0,113,113,16,4,1,1,1,0,0,0,0,3.1
2114,24,10,1979,16,4,1980,5,3,2,-9,176,176,17,4,1,1,1,0,0,0,0,3.1
2115,27,8,1980,20,8,1988,3,1,6,-9,2916,2916,20,5,1,1,1,0,0,0,0,3.1
2116,18,10,1842,26,10,1842,5,3,0,0,9,9,16,4,0,1,1,0,0,0,0,3.1
2117,17,6,1870,18,6,1870,4,3,0,0,2,2,16,4,0,1,1,0,0,0,0,3.1
2118,15,1,1984,15,1,1984,5,3,1,-9,1,1,17,4,1,1,1,0,0,0,0,3.1
2119,23,1,1981,6,3,1981,5,3,2,-9,43,43,16,4,1,1,1,0,0,0,0,3.1
2120,21,6,1977,18,1,1978,5,3,1,-9,212,212,16,4,1,1,1,0,0,0,0,3.1
2121,27,2,1953,13,7,1953,5,3,0,0,137,137,12,3,1,1,1,0,0,0,0,3.1
2122,21,10,1950,21,10,1950,5,3,0,0,1,1,10,3,0,1,1,0,0,0,0,3.1
2123,-9,2,1943,-9,2,1943,5,3,0,0,28,1,17,4,1,1,1,0,0,0,0,3.1
2124,11,2,1942,11,8,1942,4,2,0,0,182,182,14,4,0,1,1,0,0,0,0,3.1
2125,-9,4,1937,-9,12,1937,5,3,0,0,275,216,12,3,1,1,1,0,0,0,0,3.1
2126,27,1,1911,28,1,1911,5,3,1,-9,2,2,17,4,1,1,1,0,0,0,0,3.1
2127,-9,8,1891,-9,8,1891,5,3,0,0,31,1,12,3,1,1,1,0,0,0,0,3.1
2128,10,8,1886,10,8,1886,4,3,0,0,1,1,11,3,0,1,1,0,0,0,0,3.1
2129,-9,10,1921,-9,12,1921,5,3,0,0,92,32,11,3,1,1,1,0,0,0,0,3.1
2130,-9,10,1923,-9,12,1923,5,3,0,0,92,32,11,3,1,1,1,0,0,0,0,3.1
2131,-9,8,1924,-9,12,1924,5,3,0,0,153,93,11,3,1,1,1,0,0,0,0,3.1
2132,26,2,1927,27,2,1927,7,3,0,0,2,2,15,4,1,1,1,0,0,0,0,3.1
2133,16,1,1930,26,1,1930,5,1,1,-9,11,11,17,4,1,1,1,0,0,0,0,3.1
2134,-9,3,1936,9,1,1937,5,1,-9,-9,315,277,7,3,1,1,1,0,0,0,0,3.1
2135,-9,5,1937,-9,11,1937,1,2,0,0,214,155,14,4,0,1,1,0,0,0,0,3.1
2136,7,11,1974,-9,2,1975,8,3,0,0,114,87,8,3,0,1,1,0,0,0,0,3.1
2137,-9,3,1975,-9,3,1975,5,3,0,0,31,1,16,4,0,1,1,0,0,0,0,3.1
2138,20,9,1972,22,9,1972,7,3,0,0,3,3,16,4,1,1,1,0,0,0,0,3.1
2139,17,4,1977,19,7,1977,5,3,0,0,94,94,7,3,1,1,1,0,0,0,0,3.1
2140,24,2,1977,11,5,1977,5,3,1,-9,77,77,17,4,1,1,1,0,0,0,0,3.1
2141,9,10,1978,3,6,1979,2,2,6,-9,238,238,20,5,1,2,1,0,0,0,0,3.1
2142,1,1,1977,14,4,1977,5,3,0,0,104,104,12,3,1,1,1,0,0,0,0,3.1
2143,8,1,1977,25,1,1977,5,3,0,0,18,18,7,3,1,1,1,0,0,0,0,3.1
2144,4,2,1977,14,2,1977,7,1,0,0,11,11,15,4,0,1,1,0,0,0,0,3.1
2145,31,10,1928,31,10,1928,5,3,0,0,1,1,12,3,0,1,1,0,0,0,0,3.1
2146,31,10,1928,31,10,1928,5,3,0,0,1,1,12,3,0,1,1,0,0,0,0,3.1
2147,13,12,1928,13,12,1928,5,3,0,0,1,1,1,2,0,1,2,0,0,0,0,3.1
2148,26,4,1977,26,4,1977,5,3,-9,-9,1,1,17,4,1,1,1,0,0,0,0,3.1
2149,-9,5,1977,2,10,1977,5,3,-9,-9,155,124,17,4,1,1,1,0,0,0,0,3.1
2150,8,3,1977,26,5,1977,8,4,4,-9,80,80,17,4,1,4,5,0,0,0,0,3.1
2152,3,2,1980,15,2,1980,5,3,1,-9,13,13,17,4,1,1,1,0,0,0,0,3.1
2153,1,9,1964,1,9,1964,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
2155,31,12,1966,22,4,1967,5,3,-9,-9,113,113,16,4,1,1,1,0,0,0,0,3.1
2157,29,1,1963,27,2,1963,2,2,1,-9,30,30,16,4,1,1,1,0,0,0,0,3.1
2163,19,2,1983,19,2,1983,6,1,1,-9,1,1,17,4,1,1,1,0,0,0,0,3.1
2168,7,5,1871,7,5,1871,4,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
2169,24,6,1871,29,6,1871,5,3,0,0,6,6,7,3,0,1,1,0,0,0,0,3.1
2170,-9,11,1885,-9,11,1885,5,1,0,0,30,1,1,2,0,1,1,0,0,0,0,3.1
2171,16,3,1965,16,3,1965,5,3,0,0,1,1,1,2,1,1,1,0,0,0,0,3.1
2172,6,11,1965,6,11,1965,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
2173,13,9,1974,-9,10,1974,5,3,0,0,49,19,11,3,0,1,1,0,0,0,0,3.1
2174,1,11,1978,1,11,1978,5,3,0,0,1,1,16,4,0,1,1,0,0,0,0,3.1
2175,21,3,1981,28,3,1982,5,3,0,0,373,373,7,3,1,1,1,0,0,0,0,3.1
2176,1,12,1982,10,3,1984,5,3,0,0,466,466,16,4,1,2,1,0,0,0,0,3.1
2177,17,10,1984,13,3,1985,5,3,-9,-9,148,148,1,2,0,1,1,0,0,0,0,3.1
2178,2,7,1986,2,7,1986,8,4,0,0,1,1,7,3,0,1,1,0,0,0,0,3.1
2179,27,6,1986,31,7,1987,8,4,1,-9,400,400,16,4,1,1,1,0,0,0,0,3.1
2180,8,5,1951,8,5,1951,5,3,0,0,1,1,16,4,0,1,1,0,0,0,0,3.1
2181,19,5,1956,19,5,1956,5,3,1,-9,1,1,16,4,0,1,1,0,0,0,0,3.1
2182,-9,12,1917,-9,12,1917,1,2,-9,-9,31,1,17,4,1,1,1,0,0,0,0,3.1
2183,15,7,1913,19,5,1914,4,3,0,0,309,309,16,4,1,1,1,0,0,0,0,3.1
2184,30,3,1918,11,4,1918,5,3,-9,-9,13,13,17,4,1,1,1,0,0,0,0,3.1
2185,16,6,1919,25,2,1920,5,3,0,0,255,255,16,4,1,1,1,0,0,0,0,3.1
2186,5,5,1949,10,8,1949,5,3,-9,-9,98,98,17,4,1,1,1,0,0,0,0,3.1
2187,7,3,1958,17,10,1961,5,3,2,-9,1321,1321,16,4,1,1,2,0,0,0,0,3.1
2188,2,6,1962,22,11,1962,5,3,1,-9,174,174,17,4,1,1,2,0,0,0,0,3.1
2189,17,5,1963,15,1,1964,5,3,1,-9,244,244,17,4,1,1,2,0,0,0,0,3.1
2190,14,3,1970,20,9,1971,5,3,2,-9,556,556,17,4,1,1,1,0,0,0,0,3.1
2191,15,2,1974,20,7,1974,5,3,1,-9,156,156,16,4,1,1,1,0,0,0,0,3.1
2192,28,4,1977,19,5,1978,8,4,1,-9,387,387,16,4,1,1,2,0,0,0,0,3.1
2193,1,3,1979,6,12,1980,5,3,1,-9,647,647,16,4,1,1,2,0,0,0,0,3.1
2194,7,7,1981,13,7,1982,5,3,0,0,372,372,17,4,1,1,1,0,0,0,0,3.1
2195,1,2,1983,5,8,1983,5,3,0,0,186,186,16,4,1,2,1,0,0,0,0,3.1
2196,13,11,1984,20,10,1985,5,3,0,0,342,342,17,4,1,1,2,0,0,0,0,3.1
2198,11,8,1986,21,8,1986,5,3,0,0,11,11,17,4,1,1,1,0,0,0,0,3.1
2199,-9,6,1873,-9,6,1873,5,3,0,0,30,1,1,2,0,1,1,0,0,0,0,3.1
2200,-9,3,1875,12,12,1875,4,3,0,0,287,246,14,4,0,1,1,0,0,0,0,3.1
2201,25,3,1879,20,9,1879,1,2,0,0,180,180,14,4,0,1,1,0,0,0,0,3.1
2202,31,7,1882,28,8,1882,5,3,0,0,29,29,7,3,1,1,1,0,0,0,0,3.1
2203,-9,10,1907,20,11,1907,5,3,0,0,51,2,1,2,0,1,1,0,0,0,0,3.1
2204,22,4,1909,4,9,1909,4,1,1,-9,136,136,17,4,1,1,1,0,0,0,0,3.1
2205,1,8,1916,13,4,1917,5,1,2,-9,256,256,17,4,1,1,1,0,0,0,0,3.1
2206,7,6,1920,-9,10,1920,5,3,0,0,147,117,14,4,0,1,1,0,0,0,0,3.1
2207,5,12,1925,23,12,1925,8,4,0,0,19,19,7,3,0,1,1,0,0,0,0,3.1
2208,12,3,1926,18,3,1926,4,3,1,-9,7,7,17,4,1,7,1,0,0,0,0,3.1
2209,2,4,1927,3,4,1927,8,4,0,0,2,2,16,4,0,1,1,0,0,0,0,3.1
2210,30,5,1927,30,8,1927,5,3,0,0,93,93,14,4,0,1,1,0,0,0,0,3.1
2211,8,4,1933,13,9,1933,1,2,3,-9,159,159,17,4,1,1,1,0,0,0,0,3.1
2212,20,5,1935,10,6,1935,4,1,0,0,22,22,12,3,0,1,1,0,0,0,0,3.1
2213,13,6,1935,27,6,1935,4,1,1,-9,15,15,17,4,1,1,1,0,0,0,0,3.1
2214,10,7,1936,30,12,1936,5,3,1,-9,174,174,17,4,1,1,1,0,0,0,0,3.1
2215,27,6,1958,7,7,1958,7,3,0,0,11,11,16,4,0,1,1,0,0,0,0,3.1
2216,7,11,1958,7,11,1958,5,3,0,0,1,1,16,4,0,1,1,0,0,0,0,3.1
2217,25,7,1961,7,9,1961,5,3,0,0,45,45,7,3,0,1,1,0,0,0,0,3.1
2218,2,4,1963,2,4,1963,5,3,0,0,1,1,16,4,0,1,2,0,0,0,0,3.1
2219,19,11,1961,14,8,1962,5,3,1,-9,269,269,17,4,1,2,2,0,0,0,0,3.1
2220,28,1,1964,27,3,1964,7,3,1,-9,60,60,16,4,1,1,1,0,0,0,0,3.1
2221,21,10,1970,10,11,1970,7,3,0,0,21,21,15,4,1,1,1,0,0,0,0,3.1
2222,9,4,1977,10,4,1977,7,3,0,0,2,2,15,4,0,1,1,0,0,0,0,3.1
2223,19,11,1978,2,1,1979,4,3,0,0,45,45,7,3,1,1,1,0,0,0,0,3.1
2224,9,8,1979,10,8,1979,7,1,0,0,2,2,15,4,1,1,1,0,0,0,0,3.1
2225,31,8,1979,20,11,1979,5,3,0,0,82,82,7,3,1,2,1,0,0,0,0,3.1
2226,13,3,1980,19,3,1980,5,3,0,0,7,7,7,3,0,7,1,0,0,0,0,3.1
2227,4,5,1980,4,5,1980,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
2228,12,5,1981,14,5,1981,7,3,0,0,3,3,15,4,0,1,1,0,0,0,0,3.1
2229,23,6,1982,24,1,1983,5,3,0,0,216,216,14,4,1,1,2,0,0,0,0,3.1
2230,12,9,1984,19,9,1984,7,3,0,0,8,8,15,4,0,1,1,0,0,0,0,3.1
2231,24,11,1983,20,5,1984,5,3,-9,-9,179,179,16,4,1,2,2,0,0,0,0,3.1
2232,24,3,1985,7,9,1985,5,3,1,-9,168,168,16,4,1,2,2,0,0,0,0,3.1
2233,13,3,1986,13,3,1986,5,3,0,0,1,1,7,3,0,1,1,0,0,0,0,3.1
2234,16,7,1911,3,8,1911,5,3,0,0,19,19,7,3,0,2,1,0,0,0,0,3.1
2236,10,8,1856,12,2,1858,3,1,0,0,552,552,13,4,1,1,1,0,0,0,0,3.1
2237,24,7,1981,5,9,1982,5,3,0,0,409,409,10,3,1,1,2,0,0,0,0,3.1
2239,18,1,1969,20,1,1969,5,3,0,0,3,3,8,3,1,1,1,0,0,0,0,3.1
2240,19,2,1970,22,2,1970,5,3,0,0,4,4,17,4,1,1,1,0,0,0,0,3.1
2242,16,8,1860,16,8,1860,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
2243,21,1,1837,27,1,1837,8,1,0,0,7,7,13,4,0,1,1,0,0,0,0,3.1
2244,13,1,1954,10,11,1956,5,3,2,-9,1033,1033,16,4,1,1,3,0,0,0,0,3.1
2245,12,2,1987,12,2,1987,5,3,2,-9,1,1,17,4,1,1,1,0,0,0,0,3.1
2300,23,12,1893,23,12,1893,5,3,0,0,1,1,17,4,1,1,1,0,0,0,0,3.1
2302,12,3,1939,16,3,1939,1,2,0,0,5,5,14,4,0,1,1,0,0,0,0,3.1
2303,13,8,1937,13,8,1937,5,3,0,0,1,1,16,4,0,1,1,0,0,0,0,3.1
2304,31,8,1937,2,9,1937,5,3,0,0,3,3,16,4,1,1,1,0,0,0,0,3.1
2306,14,8,1937,14,8,1937,5,4,0,0,1,1,16,4,0,1,1,0,0,0,0,3.1
2307,12,8,1937,12,8,1937,5,4,0,0,1,1,16,4,0,1,1,0,0,0,0,3.1
2309,14,5,1908,14,5,1908,8,4,1,-9,1,1,17,4,1,1,1,0,0,0,0,3.1
2310,3,5,1916,4,5,1916,8,4,0,0,2,2,15,4,0,1,1,0,0,0,0,3.1
2311,20,11,1913,14,2,1914,8,4,0,0,87,87,7,3,0,1,1,0,0,0,0,3.1
2312,14,10,1913,6,12,1913,8,4,0,0,54,54,7,3,0,1,1,0,0,0,0,3.1
2313,29,11,1913,26,12,1913,8,4,0,0,28,28,7,3,0,1,1,0,0,0,0,3.1
2314,16,8,1900,7,9,1901,8,4,3,-9,388,388,17,4,1,2,1,0,0,0,0,3.1
2315,26,10,1986,26,4,1987,7,3,0,0,183,183,15,4,0,1,1,0,0,0,0,3.1
2316,-9,2,1930,10,5,1930,6,1,-9,-9,99,63,17,4,1,1,1,0,0,0,0,3.1
2317,-9,4,1976,-9,4,1976,5,3,0,0,30,1,7,3,0,1,1,0,0,0,0,3.1
2318,-9,4,1976,-9,4,1976,5,3,0,0,30,1,12,3,0,1,1,0,0,0,0,3.1
2319,27,1,1972,20,4,1972,5,3,0,0,85,85,8,3,1,1,1,0,0,0,0,3.1
2320,-9,3,1875,-9,10,1875,5,3,0,0,245,185,14,4,0,1,1,0,0,0,0,3.1
2321,-9,6,1906,-9,12,1906,5,1,0,0,214,155,14,4,0,1,1,0,0,0,0,3.1
2322,24,1,1858,-9,5,1858,4,3,0,0,128,98,15,4,0,1,1,0,0,0,0,3.1
2323,13,7,1982,24,7,1982,5,3,0,0,12,12,16,4,1,1,1,0,0,0,0,3.1
2325,-9,11,1979,-9,12,1979,5,1,-9,-9,61,2,17,4,1,1,1,0,0,0,0,3.1
2326,-9,9,1977,-9,2,1978,6,1,0,0,181,125,16,4,1,1,1,0,0,0,0,3.1
2327,10,8,1976,10,8,1976,7,3,0,0,1,1,15,4,0,1,1,0,0,0,0,3.1
2328,-9,3,1949,24,11,1951,5,1,2,-9,999,946,16,4,1,1,1,0,0,0,0,3.1
2331,17,7,1958,22,10,1958,5,3,0,0,98,98,7,3,0,1,2,0,0,0,0,3.1
2332,15,7,1958,31,7,1958,5,3,0,0,17,17,8,3,0,1,1,0,0,0,0,3.1
2335,31,8,1976,6,9,1976,6,1,0,0,7,7,17,4,1,1,1,0,0,0,0,3.1
2338,22,1,1901,28,2,1902,5,3,0,0,403,403,15,4,0,1,1,0,0,0,0,3.1
2339,11,12,1948,9,3,1949,5,1,-9,-9,89,89,17,4,1,1,1,0,0,0,0,3.1
2340,19,4,1948,31,5,1948,5,3,-9,-9,43,43,12,3,1,1,1,0,0,0,0,3.1
2341,14,7,1898,14,8,1898,4,2,0,0,32,32,7,3,0,1,1,0,0,0,0,3.1
2342,4,6,1902,25,11,1902,2,2,-9,-9,175,175,17,4,1,1,1,0,0,0,0,3.1
2343,3,4,1896,21,4,1896,7,3,0,0,19,19,15,4,0,1,1,0,0,0,0,3.1
2344,14,8,1962,14,8,1962,5,3,1,-9,1,1,17,4,1,1,1,0,0,0,0,3.1
2346,12,9,1978,27,12,1978,5,3,1,-9,107,107,16,4,1,1,1,0,0,0,0,3.1
2347,30,4,1981,6,6,1985,5,3,0,0,1499,1499,12,3,1,1,2,0,0,0,0,3.1
2348,2,8,1982,26,1,1983,5,3,0,0,178,178,16,4,0,1,1,0,0,0,0,3.1
2349,28,9,1983,3,9,1984,5,3,-9,-9,342,342,17,4,0,1,1,0,0,0,0,3.1
2350,30,4,1984,30,4,1984,5,3,0,0,1,1,16,4,0,1,1,0,0,0,0,3.1
2352,10,7,1985,11,7,1985,5,3,0,0,2,2,12,3,0,1,1,0,0,0,0,3.1
2353,7,1,1986,-9,3,1988,5,3,-9,-9,815,785,17,4,1,1,2,0,0,0,0,3.1
2354,31,1,1986,1,2,1986,5,3,0,0,2,2,7,3,0,1,1,0,0,0,0,3.1
2356,5,6,1986,5,6,1986,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
2357,2,7,1978,17,3,1979,6,1,-9,-9,259,259,17,4,1,1,1,0,0,0,0,3.1
2360,6,4,1965,24,8,1965,6,1,-9,-9,141,141,16,4,1,2,1,0,0,0,0,3.1
2362,12,5,1967,14,5,1967,5,3,-9,-9,3,3,16,4,0,1,1,0,0,0,0,3.1
2363,-9,7,1918,15,2,1920,2,3,-9,-9,595,551,16,4,1,1,1,0,0,0,0,3.1
2364,-9,2,1920,6,4,1920,2,3,-9,-9,66,34,16,4,1,1,1,0,0,0,0,3.1
2365,23,11,1918,6,4,1919,2,3,-9,-9,135,135,16,4,1,4,1,0,0,0,0,3.1
